,0,0,1,2,3,4,5,0,0
182,2022-03-01,14.405,0.0,0.0,0.0,0.4,0.0,34.212584624136824,60.60515
183,2022-03-02,19.441,6.199999999999999,10.1,9.1,7.3,7.8,51.02586755706225,65.37445
184,2022-03-03,28.995,22.2,10.5,30.6,23.0,25.1,316.9235200028896,116.004684
185,2022-03-04,180.089,0.0,0.0,0.0,0.0,0.0,360.544081449239,238.67615
186,2022-03-05,204.876,0.0,0.0,0.0,0.0,0.0,200.32866471316368,190.88225
187,2022-03-06,113.835,0.0,0.0,0.0,0.0,0.0,127.32621381233206,152.26173
188,2022-03-07,72.352,1.3,8.0,0.5,1.1,0.5,113.37791147547138,117.59006
189,2022-03-08,64.426,5.7,0.3,0.0,0.0,0.0,84.02065944626246,114.014626
190,2022-03-09,47.744,0.0,0.0,0.0,0.0,0.0,76.45345025518236,102.53591
191,2022-03-10,43.444,0.0,0.0,0.0,0.0,0.0,64.7066778480987,94.543365
192,2022-03-11,36.769,0.0,0.0,0.0,0.0,0.0,62.09335095303964,86.85939
193,2022-03-12,35.284,0.0,0.0,0.0,0.0,0.0,47.087399145518695,81.979065
194,2022-03-13,26.757,0.0,0.0,0.0,0.0,0.0,47.32321450170585,73.98834
195,2022-03-14,26.891,0.0,0.0,0.0,0.0,0.0,44.46879280218679,71.23743
196,2022-03-15,25.269,0.0,0.0,0.0,0.0,0.0,14.307304819414249,68.710175
197,2022-03-16,8.13,0.0,0.0,0.0,0.0,0.0,40.45465229873244,56.270603
198,2022-03-17,22.988,0.0,0.0,0.0,0.0,0.0,37.83604595540053,62.772266
199,2022-03-18,21.5,0.0,0.0,0.0,0.0,0.0,42.34469478041152,62.160393
200,2022-03-19,24.062,0.0,0.0,0.0,0.0,0.0,36.04279335872364,62.5618
201,2022-03-20,20.481,2.2,0.0,0.4,0.3,0.0,48.303432064364365,59.634823
202,2022-03-21,27.448,13.8,9.5,7.9,11.8,19.4,51.078662039790714,62.17554
203,2022-03-22,29.025,0.5,3.3,0.0,0.0,2.6,75.96070174971668,92.060005
204,2022-03-23,43.164,0.0,0.0,0.0,0.0,0.0,65.16247021565445,80.378746
205,2022-03-24,37.028,0.0,0.0,0.0,0.0,0.0,57.560064702755376,74.99955
206,2022-03-25,32.708,0.0,0.0,0.0,0.0,0.0,54.22697302649823,71.881165
207,2022-03-26,30.814,0.0,0.0,0.0,0.0,0.0,39.70673046007917,70.44703
208,2022-03-27,22.563,0.0,0.0,0.0,0.0,0.0,45.89248401976442,65.301674
209,2022-03-28,26.078,0.0,0.0,0.0,0.0,0.0,40.87876797665111,66.45623
210,2022-03-29,23.229,0.0,0.0,0.0,0.0,0.0,34.14043216440792,64.46424
211,2022-03-30,19.4,0.0,0.0,0.0,0.0,0.0,30.545127890599396,61.03072
212,2022-03-31,17.357,0.0,0.0,0.0,0.0,0.0,35.83337524390072,58.73992
213,2022-04-01,20.362,0.0,0.0,0.0,0.0,0.0,25.026344629383765,59.857044
214,2022-04-02,14.221,0.0,0.0,0.0,0.0,0.1,27.861408351902384,55.72858
215,2022-04-03,15.832,0.2,15.9,1.6,1.7,6.3,28.95601396047258,52.17624
216,2022-04-04,16.454,0.0,0.0,0.0,0.0,0.0,30.055899017315614,67.22315
217,2022-04-05,17.079,1.2,0.9,0.0,0.0,0.0,21.84987658522107,56.935223
218,2022-04-06,12.416,15.6,13.899999999999999,18.6,14.9,17.3,42.86032089505953,60.491264
219,2022-04-07,24.355,0.0,0.0,0.0,0.5,0.0,44.36848328500271,99.42754
220,2022-04-08,25.212,0.0,0.0,0.0,0.5,0.0,37.60023059921338,64.57349
221,2022-04-09,21.366,0.0,1.1,0.0,0.0,0.0,37.93811528867556,63.601536
222,2022-04-10,21.558,0.0,0.0,0.0,0.0,0.0,26.603139846873948,64.94689
223,2022-04-11,15.117,0.0,0.0,0.0,0.0,0.0,27.64319115662472,59.94436
224,2022-04-12,15.708,0.0,0.0,0.0,0.0,0.0,20.941811482291456,58.97376
225,2022-04-13,11.9,0.0,0.0,0.0,0.0,0.0,24.48960072164436,55.66474
226,2022-04-14,13.916,7.7,1.2,0.0,0.1,0.0,20.603926792829277,52.536648
227,2022-04-15,11.708,0.0,0.0,3.1,1.7,3.9,22.411257918233755,56.39177
