,0,0,0
366,2020-01-15,40.044,5.363109
367,2020-01-16,29.479,-18.746605
368,2020-01-17,29.511000000000003,-17.447872
369,2020-01-18,29.462999999999997,19.860939
370,2020-01-19,29.491,7.8988886
371,2020-01-20,24.212,-7.9079375
372,2020-01-21,24.195,1.2223696
373,2020-01-22,19.047,-18.319542
374,2020-01-23,24.243,-35.068554
375,2020-01-24,19.04,-32.60053
376,2020-01-25,24.285,-29.060328
377,2020-01-26,13.824,-29.724426
378,2020-01-27,24.32,-18.828045
379,2020-01-28,8.702,-14.087431
380,2020-01-29,19.191,-0.28029418
381,2020-01-30,19.21,-12.914168
382,2020-01-31,14.016,-18.098728
383,2020-02-01,19.275,-11.7774315
384,2020-02-02,18.375,-24.681005
385,2020-02-03,13.252,-28.15224
386,2020-02-04,13.273,-29.248697
387,2020-02-05,8.142,-25.845772
388,2020-02-06,13.333,-27.752655
389,2020-02-07,13.368,-23.47563
390,2020-02-08,8.234,-28.754763
391,2020-02-09,13.472,-23.777002
392,2020-02-10,13.52,-34.46217
393,2020-02-11,8.417,-31.88225
394,2020-02-12,18.72,-35.241035
395,2020-02-13,8.562,-20.244413
396,2020-02-14,13.692,-14.331199
397,2020-02-15,23.957,-25.570333
398,2020-02-16,18.904,-25.751642
399,2020-02-17,29.102,22.413052
400,2020-02-18,29.098000000000003,46.25803
401,2020-02-19,18.91,8.38852
402,2020-02-20,13.89,-11.311747
403,2020-02-21,24.077,-20.10901
404,2020-02-22,13.934,-22.586744
405,2020-02-23,24.135,1.6454593
406,2020-02-24,24.129,9.204353
407,2020-02-25,14.01,-13.198545
408,2020-02-26,44.392,107.36641
409,2020-02-27,44.382,169.08162
410,2020-02-28,39.348,69.054
411,2020-02-29,34.278,36.635334
412,2020-03-01,39.361,17.362349
413,2020-03-02,31.319,-19.442154
414,2020-03-03,41.336,-1.1434678
415,2020-03-04,41.364,2.8193843
416,2020-03-05,36.297,-18.110977
417,2020-03-06,36.298,-12.427516
418,2020-03-07,31.255,-6.420392
419,2020-03-08,31.245000000000005,-19.388632
420,2020-03-09,31.231,-20.07734
421,2020-03-10,26.164,-27.78234
422,2020-03-11,41.323,11.196649
423,2020-03-12,86.837,38.035698
424,2020-03-13,66.643,-1.3364736
425,2020-03-14,46.43,-22.470655
426,2020-03-15,36.294,-22.918905
427,2020-03-16,36.347,-31.199612
428,2020-03-17,31.234,-23.905672
429,2020-03-18,31.234,-17.1465
430,2020-03-19,26.181,-20.300251
431,2020-03-20,31.228999999999996,-16.95493
432,2020-03-21,31.218000000000004,-16.267324
433,2020-03-22,26.156,-10.153822
434,2020-03-23,31.225,-19.755552
435,2020-03-24,41.335,-16.152117
436,2020-03-25,36.283,-28.789522
437,2020-03-26,36.289,-30.436527
438,2020-03-27,31.242000000000004,-32.92982
439,2020-03-28,41.36,-18.54146
